9 7 7 36816.0 
9 8 1 4662.0 
9 8 2 13224.0 
9 8 3 14976.0 
9 8 4 24960.0 
9 8 5 32688.0 
9 8 6 35400.00000000001 
9 8 7 40512.00000000001 
9 8 8 45888.0 
9 9 1 9096.0 
9 9 2 18000.0 
9 9 3 19872.0 
9 9 4 32856.0 
9 9 5 43824.0 
9 9 6 46680.00000000001 
9 9 7 53832.0 
9 9 8 59664.0 
9 9 9 81216.00000000001 
10 5 5 13094.0 
10 6 4 10362.0 
10 6 5 24888.0 
10 6 6 26544.0 
10 7 3 7730.0 
10 7 4 21408.0 
10 7 5 28968.0 
10 7 6 31080.0 
10 7 7 35496.0 
10 8 2 8142.0 
10 8 3 14640.0 
10 8 4 24528.0 
10 8 5 32064.0 
10 8 6 34680.0 
10 8 7 39960.0 
10 8 8 44280.0 
10 9 1 5982.0 
10 9 2 17240.0 
10 9 3 19584.0 
10 9 4 32232.0 
10 9 5 43056.0 
10 9 6 45528.0 
10 9 7 53592.0 
10 9 8 59376.00000000001 
10 9 9 78096.00000000001 
10 10 1 8784.0 
10 10 2 17424.0 
10 10 3 19247.999999999996 
10 10 4 31536.0 
10 10 5 42240.0 
10 10 6 45072.00000000001 
10 10 7 51672.0 
10 10 8 58224.0 
10 10 9 77136.0 
10 10 10 75528.0 
11 6 5 16182.000000000002 
11 6 6 28596.0 
11 7 4 12641.999999999998 
11 7 5 30456.0 
11 7 6 32592.000000000004 
11 7 7 38591.99999999999 
11 8 3 8970.0 
11 8 4 25320.0 
11 8 5 34608.0 
11 8 6 36912.00000000001 
11 8 7 42528.0 
11 8 8 47208.0 
11 9 2 12318.0 
11 9 3 20712.000000000004 
11 9 4 34560.00000000001 
11 9 5 45216.00000000001 
11 9 6 49080.0 
11 9 7 56040.0 
11 9 8 63216.0 
11 9 9 83424.0 
11 10 1 6762.0 
11 10 2 18072.0 
11 10 3 20376.0 
11 10 4 34104.0 
11 10 5 44904.0 
11 10 6 47784.0 
11 10 7 55704.0 
11 10 8 61704.00000000001 
11 10 9 82536.00000000001 
11 10 10 80304.00000000001 
11 11 1 10151.999999999998 
11 11 2 19680.0 
11 11 3 21648.0 
11 11 4 35640.0 
11 11 5 47664.0 
11 11 6 50640.0 
11 11 7 59160.0 
11 11 8 65424.0 
11 11 9 87360.0 
11 11 10 85680.0 
11 11 11 92136.00000000001 
12 6 6 21222.0 
12 7 5 20870.0 
12 7 6 37704.0 
12 7 7 43584.0 
12 8 4 15654.0 
12 8 5 38952.0 
12 8 6 41736.0 
12 8 7 48576.0 
12 8 8 54552.0 
12 9 3 14677.999999999998 
12 9 4 38616.0 
12 9 5 52344.0 
12 9 6 55992.0 
12 9 7 64680.00000000001 
12 9 8 71544.0 
12 9 9 96144.0 
12 10 2 14918.0 
12 10 3 23280.0 
12 10 4 38856.0 
12 10 5 50880.00000000001 
12 10 6 55055.99999999999 
12 10 7 62952.0 
12 10 8 71304.00000000001 
12 10 9 93335.99999999999 
12 10 10 93120.00000000001 
12 11 1 8238.0 
12 11 2 22008.0 
12 11 3 25104.0 
12 11 4 40992.00000000001 
12 11 5 54816.0 
12 11 6 58271.99999999999 
12 11 7 67704.0 
12 11 8 75168.00000000001 
12 11 9 100320.0 
12 11 10 97632.0 
12 11 11 104760.00000000001 
12 12 1 12984.0 
12 12 2 25800.0 
12 12 3 28104.0 
12 12 4 47088.0 
12 12 5 62736.00000000001 
12 12 6 66000.00000000001 
12 12 7 77855.99999999999 
12 12 8 86160.00000000001 
12 12 9 113808.0 
12 12 10 112680.0 
12 12 11 118631.99999999999 
12 12 12 138000.00000000003 
13 7 6 25290.0 
13 7 7 47736.0 
13 8 5 23814.0 
13 8 6 46416.0 
13 8 7 53904.0 
13 8 8 59544.0 
13 9 4 23550.0 
13 9 5 56736.0 
13 9 6 61320.00000000001 
13 9 7 71663.99999999999 
13 9 8 80256.00000000001 
13 9 9 105528.0 
13 10 3 16626.0 
13 10 4 42120.0 
13 10 5 56880.0 
13 10 6 60864.0 
13 10 7 70631.99999999999 
13 10 8 77232.0 
13 10 9 104376.0 
13 10 10 101976.0 
13 11 2 16758.0 
13 11 3 27432.0 
13 11 4 45696.0 
13 11 5 60312.0 
13 11 6 64632.0 
13 11 7 74448.0 
13 11 8 83976.0 
13 11 9 110376.0 
13 11 10 108456.0 
13 11 11 115608.0 
13 12 1 9965.999999999998 
13 12 2 27960.0 
13 12 3 31752.0 
13 12 4 51960.0 
13 12 5 68832.0 
13 12 6 74304.0 
13 12 7 84912.0 
13 12 8 95496.0 
13 12 9 126648.0 
13 12 10 124752.0 
13 12 11 132336.00000000003 
13 12 12 150504.00000000003 
13 13 1 16056.0 
13 13 2 31200.0 
13 13 3 34416.0 
13 13 4 57984.0 
13 13 5 77088.00000000001 
13 13 6 80784.00000000001 
13 13 7 94920.0 
13 13 8 105648.0 
13 13 9 140352.0 
13 13 10 137232.0 
13 13 11 146256.0 
13 13 12 168552.0 
13 13 13 185760.0 
14 7 7 28970.0 
14 8 6 27666.0 
14 8 7 56472.0 
14 8 8 64416.0 
14 9 5 34550.0 
14 9 6 65352.0 
14 9 7 75840.00000000001 
14 9 8 84792.00000000001 
14 9 9 112848.0 
14 10 4 25529.999999999996 
14 10 5 59832.0 
14 10 6 64272.0 
14 10 7 74856.0 
14 10 8 83712.0 
14 10 9 110880.00000000001 
14 10 10 107759.99999999999 
14 11 3 17754.0 
14 11 4 47976.0 
14 11 5 64247.99999999999 
14 11 6 69072.00000000001 
14 11 7 79248.00000000001 
14 11 8 88368.0 
14 11 9 117384.0 
14 11 10 116520.0 
14 11 11 122639.99999999999 
14 12 2 19310.0 
14 12 3 33192.0 
14 12 4 55776.00000000001 
14 12 5 73200.0 
14 12 6 78552.0 
14 12 7 91536.0 
14 12 8 101520.0 
14 12 9 134976.0 
14 12 10 131784.0 
14 12 11 140760.0 
14 12 12 161424.0 
14 13 1 11682.0 
14 13 2 33240.0 
14 13 3 37176.00000000001 
14 13 4 61248.0 
14 13 5 81408.00000000001 
14 13 6 87528.0 
14 13 7 100344.0 
14 13 8 112200.00000000001 
14 13 9 149664.00000000003 
14 13 10 146424.00000000003 
14 13 11 156144.0 
14 13 12 178368.00000000003 
14 13 13 195792.00000000003 
14 14 1 18192.0 
14 14 2 35040.00000000001 
14 14 3 39840.0 
14 14 4 65400.0 
14 14 5 86784.0 
14 14 6 91872.0 
14 14 7 107832.0 
14 14 8 119664.00000000001 
14 14 9 158592.00000000003 
14 14 10 155208.00000000003 
14 14 11 166464.0 
14 14 12 189456.00000000003 
14 14 13 210696.00000000003 
14 14 14 225120.0 
15 8 7 31494.0 
15 8 8 62112.0 
15 9 6 39486.0 
15 9 7 73968.0 
15 9 8 83184.0 
15 9 9 110736.00000000001 
15 10 5 36893.99999999999 
15 10 6 63264.00000000001 
15 10 7 73440.0 
15 10 8 81912.0 
15 10 9 108792.0 
15 10 10 107472.0 
15 11 4 26814.0 
15 11 5 62760.0 
15 11 6 67440.0 
15 11 7 78312.0 
15 11 8 86928.0 
15 11 9 116136.0 
15 11 10 112728.00000000003 
15 11 11 121632.00000000001 
15 12 3 20262.000000000004 
15 12 4 53808.0 
15 12 5 72384.00000000001 
15 12 6 77448.00000000001 
15 12 7 88872.0 
15 12 8 99216.00000000003 
15 12 9 132720.00000000003 
15 12 10 129480.00000000003 
15 12 11 138720.00000000003 
15 12 12 158640.0 
15 13 2 22230.0 
15 13 3 36624.0 
15 13 4 60432.0 
15 13 5 79560.0 
15 13 6 85488.0 
15 13 7 99552.0 
15 13 8 110520.00000000001 
15 13 9 145776.00000000003 
15 13 10 144455.99999999997 
15 13 11 152616.0 
15 13 12 174600.0 
15 13 13 194688.0 
15 14 1 13038.0 
15 14 2 34848.0 
15 14 3 38544.0 
15 14 4 64104.0 
15 14 5 85368.0 
15 14 6 90864.0 
15 14 7 105552.0 
15 14 8 117432.00000000001 
15 14 9 155664.00000000003 
15 14 10 153912.0 
15 14 11 162840.0 
15 14 12 186816.0 
15 14 13 206760.0 
15 14 14 218352.00000000003 
15 15 1 17400.0 
15 15 2 34248.00000000001 
15 15 3 38232.0 
15 15 4 62832.00000000001 
15 15 5 83808.00000000003 
15 15 6 89280.00000000001 
15 15 7 102888.0 
15 15 8 116544.00000000001 
15 15 9 153648.00000000003 
15 15 10 149568.00000000003 
15 15 11 159312.0 
15 15 12 183312.0 
15 15 13 202728.0 
15 15 14 216288.00000000003 
15 15 15 211392.00000000006 
16 8 8 39462.00000000001 
16 9 7 52238.0 
16 9 8 98160.0 
16 9 9 132000.0 
16 10 6 49314.0 
16 10 7 86976.0 
16 10 8 97944.00000000001 
16 10 9 129552.0 
16 10 10 127464.00000000001 
16 11 5 45534.0 
16 11 6 80328.0 
16 11 7 93191.99999999999 
16 11 8 104424.0 
16 11 9 138096.0 
16 11 10 136464.00000000003 
16 11 11 143136.00000000003 
16 12 4 35862.0 
16 12 5 85128.0 
16 12 6 92064.0 
16 12 7 107328.0 
16 12 8 118656.00000000001 
16 12 9 158088.00000000003 
16 12 10 155328.00000000006 
16 12 11 165504.0 
16 12 12 188664.0 
16 13 3 27378.0 
16 13 4 70872.0 
16 13 5 95832.0 
16 13 6 102263.99999999999 
16 13 7 117912.00000000003 
16 13 8 131856.00000000003 
16 13 9 175272.00000000003 
16 13 10 171360.0 
16 13 11 183288.0 
16 13 12 208632.00000000003 
16 13 13 232488.0 
16 14 2 28934.0 
16 14 3 46320.0 
16 14 4 76920.0 
16 14 5 101280.0 
16 14 6 109056.0 
16 14 7 125136.0 
16 14 8 140712.00000000003 
16 14 9 186768.0 
16 14 10 183264.0 
16 14 11 194232.0 
16 14 12 222720.0 
16 14 13 246648.0 
16 14 14 262128.0 
16 15 1 14934.0 
16 15 2 40392.0 
16 15 3 45480.0 
16 15 4 75720.00000000001 
16 15 5 100056.0 
16 15 6 106560.0 
16 15 7 123984.0 
16 15 8 136968.00000000003 
16 15 9 182616.00000000003 
16 15 10 179880.00000000006 
16 15 11 192000.00000000003 
16 15 12 218736.0 
16 15 13 242184.00000000003 
16 15 14 257928.00000000006 
16 15 15 254016.00000000006 
16 16 1 24984.0 
16 16 2 48960.0 
16 16 3 54288.0 
16 16 4 89448.0 
16 16 5 119472.0 
16 16 6 126960.0 
16 16 7 148368.0 
16 16 8 165096.00000000003 
16 16 9 219216.00000000003 
16 16 10 213720.0 
16 16 11 228264.00000000006 
16 16 12 262200.00000000006 
16 16 13 288072.00000000006 
16 16 14 308784.00000000006 
16 16 15 301104.0 
16 16 16 362616.0 
17 9 8 55206.0 
17 9 9 135728.0 
17 10 7 54770.0 
17 10 8 101256.0 
17 10 9 136032.0 
17 10 10 133608.0 
17 11 6 51138.0 
17 11 7 97128.0 
17 11 8 108936.00000000001 
17 11 9 144408.0 
17 11 10 142536.0 
17 11 11 151248.0 
17 12 5 50702.00000000001 
17 12 6 95880.0 
17 12 7 111672.0 
17 12 8 125064.0 
17 12 9 165840.0 
17 12 10 162120.0 
17 12 11 173496.0 
17 12 12 197112.0 
17 13 4 40866.00000000001 
17 13 5 98664.0 
17 13 6 106584.0 
17 13 7 124032.00000000001 
17 13 8 137664.0 
17 13 9 183744.0 
17 13 10 180336.0 
17 13 11 191184.0 
17 13 12 220536.00000000006 
17 13 13 241584.00000000006 
17 14 3 30002.0 
17 14 4 78744.0 
17 14 5 106752.0 
17 14 6 114504.0 
17 14 7 131592.00000000003 
17 14 8 147000.0 
17 14 9 195096.00000000003 
17 14 10 191496.0 
17 14 11 203976.0 
17 14 12 232968.00000000003 
17 14 13 258600.00000000006 
17 14 14 275376.00000000006 
17 15 2 28134.0 
17 15 3 47448.0 
17 15 4 79344.0 
17 15 5 104112.0 
17 15 6 112008.00000000001 
17 15 7 129408.0 
17 15 8 144552.0 
17 15 9 192048.0 
17 15 10 188400.0 
17 15 11 200088.0 
17 15 12 229488.00000000006 
17 15 13 253368.00000000006 
17 15 14 269520.00000000006 
17 15 15 266304.00000000006 
17 16 1 17562.0 
17 16 2 50552.0 
17 16 3 57072.0 
17 16 4 94656.0 
17 16 5 125040.00000000001 
17 16 6 133728.0 
17 16 7 154752.00000000003 
17 16 8 172440.0 
17 16 9 228384.0 
17 16 10 225672.00000000003 
17 16 11 238680.0 
17 16 12 273456.0 
17 16 13 303960.0 
17 16 14 322992.00000000006 
17 16 15 317064.00000000006 
17 16 16 378600.0 
17 17 1 27504.0 
17 17 2 53616.0 
17 17 3 59808.0 
17 17 4 97824.0 
17 17 5 131424.00000000003 
17 17 6 139728.0 
17 17 7 161832.00000000003 
17 17 8 180384.0 
17 17 9 241152.00000000006 
17 17 10 234768.0 
17 17 11 251424.0 
17 17 12 287088.00000000006 
17 17 13 317880.00000000006 
17 17 14 337104.0 
17 17 15 333072.00000000006 
17 17 16 394632.0 
17 17 17 419016.0 
18 9 9 78318.00000000001 
18 10 8 58914.0 
18 10 9 141864.0 
18 10 10 141336.00000000003 
18 11 7 57426.0 
18 11 8 113664.0 
18 11 9 153048.00000000003 
18 11 10 149928.00000000003 
18 11 11 160728.0 
18 12 6 57918.0 
18 12 7 115992.0 
18 12 8 132096.0 
18 12 9 175152.00000000003 
18 12 10 172008.0 
18 12 11 182136.0 
18 12 12 210072.00000000003 
18 13 5 58517.99999999999 
18 13 6 112236.00000000001 
18 13 7 131376.00000000003 
18 13 8 146232.00000000003 
18 13 9 193032.0 
18 13 10 190608.0 
18 13 11 203064.00000000003 
18 13 12 231360.0 
18 13 13 255792.0 
18 14 4 45450.0 
18 14 5 110760.0 
18 14 6 119904.00000000003 
18 14 7 139848.00000000003 
18 14 8 155040.00000000003 
18 14 9 206088.0 
18 14 10 202656.0 
18 14 11 216072.0 
18 14 12 246528.0 
18 14 13 272856.0 
18 14 14 291384.00000000006 
18 15 3 29022.0 
18 15 4 81432.0 
18 15 5 111120.0 
18 15 6 118440.0 
18 15 7 136608.00000000003 
18 15 8 152568.00000000003 
18 15 9 203304.0 
18 15 10 198768.0 
18 15 11 210984.0 
18 15 12 242736.00000000006 
18 15 13 269016.00000000006 
18 15 14 285576.00000000006 
18 15 15 279024.00000000006 
18 16 2 33798.0 
18 16 3 59820.0 
18 16 4 99696.0 
18 16 5 131496.0 
18 16 6 141888.00000000003 
18 16 7 162720.00000000003 
18 16 8 182352.00000000003 
18 16 9 242952.0 
18 16 10 237504.00000000006 
18 16 11 252600.0 
18 16 12 289872.00000000006 
18 16 13 320856.0000000001 
18 16 14 339576.0 
18 16 15 335760.0 
18 16 16 399960.00000000006 
18 17 1 19602.0 
18 17 2 56088.0 
18 17 3 62904.0 
18 17 4 104952.0 
18 17 5 138720.0 
18 17 6 147768.00000000003 
18 17 7 171456.0 
18 17 8 192024.00000000003 
18 17 9 252456.00000000006 
18 17 10 248976.00000000006 
18 17 11 266328.00000000006 
18 17 12 302064.0 
18 17 13 334704.0 
18 17 14 358920.00000000006 
18 17 15 349656.00000000006 
18 17 16 420912.00000000006 
18 17 17 437712.0 
18 18 1 30696.0 
18 18 2 59712.0 
18 18 3 66576.0 
18 18 4 110328.00000000001 
18 18 5 146448.00000000003 
18 18 6 156384.00000000003 
18 18 7 181800.0 
18 18 8 200376.00000000006 
18 18 9 268512.0 
18 18 10 263688.00000000006 
18 18 11 279072.0 
18 18 12 322176.00000000006 
18 18 13 354288.0 
18 18 14 377952.00000000006 
18 18 15 372096.00000000006 
18 18 16 441936.00000000006 
18 18 17 464016.0000000001 
18 18 18 492144.00000000006 
19 10 9 82022.0 
19 10 10 139152.00000000003 
19 11 8 60726.000000000015 
19 11 9 150144.0 
19 11 10 148752.00000000003 
19 11 11 157440.00000000003 
19 12 7 63998.0 
19 12 8 128472.0 
19 12 9 172800.0 
19 12 10 170688.0 
19 12 11 182136.0 
19 12 12 206832.00000000003 
19 13 6 66294.0 
19 13 7 127752.0 
19 13 8 144768.00000000003 
19 13 9 192456.00000000006 
19 13 10 188544.0 
19 13 11 200760.0 
19 13 12 229248.0 
19 13 13 255792.00000000006 
19 14 5 64382.00000000001 
19 14 6 118368.0 
19 14 7 138576.0 
19 14 8 153912.00000000003 
19 14 9 204720.0 
19 14 10 200976.00000000003 
19 14 11 212952.0 
19 14 12 245184.00000000006 
19 14 13 269760.00000000006 
19 14 14 288096.00000000006 
19 15 4 42990.0 
19 15 5 107832.00000000001 
19 15 6 117264.0 
19 15 7 135600.00000000003 
19 15 8 151248.00000000003 
19 15 9 200808.00000000003 
19 15 10 196848.0 
19 15 11 210936.0 
19 15 12 239304.00000000006 
19 15 13 265848.0 
19 15 14 283296.00000000006 
19 15 15 277968.0 
19 16 3 34334.0 
19 16 4 96504.0 
19 16 5 131568.0 
19 16 6 139728.00000000003 
19 16 7 162288.00000000003 
19 16 8 180552.0 
19 16 9 239712.0 
19 16 10 235584.0 
19 16 11 251328.0 
19 16 12 286176.00000000006 
19 16 13 317040.00000000006 
19 16 14 338280.00000000006 
19 16 15 332112.00000000006 
19 16 16 397296.0 
19 17 2 36974.00000000001 
19 17 3 62352.0 
19 17 4 103800.0 
19 17 5 136536.0 
19 17 6 147408.00000000003 
19 17 7 169824.0 
19 17 8 188592.00000000006 
19 17 9 251976.00000000003 
19 17 10 246624.0 
19 17 11 261792.00000000003 
19 17 12 301896.00000000006 
19 17 13 332712.00000000006 
19 17 14 353424.0 
19 17 15 348216.0 
19 17 16 414552.0 
19 17 17 436368.00000000006 
19 18 1 21486.0 
19 18 2 59064.0 
19 18 3 66432.0 
19 18 4 109368.0 
19 18 5 145032.00000000003 
19 18 6 154320.0 
19 18 7 179256.0 
19 18 8 201143.99999999997 
19 18 9 266280.0 
19 18 10 260232.0 
19 18 11 278232.00000000006 
19 18 12 316128.0 
19 18 13 352632.00000000006 
19 18 14 374304.00000000006 
19 18 15 366528.00000000006 
19 18 16 440688.0 
19 18 17 460008.0 
19 18 18 484800.0 
19 19 1 30120.0 
19 19 2 58584.0 
19 19 3 65064.0 
19 19 4 108432.0 
19 19 5 144192.00000000003 
19 19 6 153744.00000000003 
19 19 7 177720.0 
19 19 8 197568.00000000003 
19 19 9 262320.0 
19 19 10 260015.99999999997 
19 19 11 273840.0 
19 19 12 316416.00000000006 
19 19 13 348216.0 
19 19 14 371568.0 
19 19 15 364944.00000000006 
19 19 16 433848.00000000006 
19 19 17 456624.00000000006 
19 19 18 483336.0000000001 
19 19 19 474672.00000000006 
20 10 10 96042.00000000001 
20 11 9 94014.0 
20 11 10 162336.00000000003 
20 11 11 174768.0 
20 12 8 75246.0 
20 12 9 187608.0 
20 12 10 187368.0 
20 12 11 198096.0 
20 12 12 228384.0 
20 13 7 80898.00000000001 
20 13 8 157128.00000000003 
20 13 9 210336.0 
20 13 10 207096.0 
20 13 11 221304.00000000006 
20 13 12 251376.0 
20 13 13 278256.00000000006 
20 14 6 80082.0 
20 14 7 149760.00000000003 
20 14 8 168336.00000000003 
20 14 9 225528.0 
20 14 10 219624.00000000003 
20 14 11 235560.00000000003 
20 14 12 268152.0 
20 14 13 299496.0 
20 14 14 315552.0 
20 15 5 68262.0 
20 15 6 128112.00000000003 
20 15 7 149376.00000000003 
20 15 8 166080.0 
20 15 9 220032.00000000006 
20 15 10 217128.0 
20 15 11 231096.00000000003 
20 15 12 263256.00000000006 
20 15 13 290880.00000000006 
20 15 14 310488.00000000006 
20 15 15 305328.00000000006 
20 16 4 56586.0 
20 16 5 141264.00000000003 
20 16 6 153767.99999999997 
20 16 7 178248.0 
20 16 8 198360.0 
20 16 9 263376.00000000006 
20 16 10 258288.00000000006 
20 16 11 274776.00000000006 
20 16 12 315936.00000000006 
20 16 13 348744.0 
20 16 14 372240.0 
20 16 15 364152.0 
20 16 16 435456.00000000006 
20 17 3 42162.0 
20 17 4 111888.0 
20 17 5 150600.00000000003 
20 17 6 160776.00000000003 
20 17 7 186024.00000000003 
20 17 8 208440.00000000003 
20 17 9 276240.00000000006 
20 17 10 272088.00000000006 
20 17 11 288000.00000000006 
20 17 12 329520.0 
20 17 13 365736.0 
20 17 14 388344.0000000001 
20 17 15 382608.00000000006 
20 17 16 457128.0 
20 17 17 477072.0000000001 
20 18 2 44550.0 
20 18 3 72168.0 
20 18 4 120120.00000000003 
20 18 5 159792.00000000003 
20 18 6 170208.00000000003 
20 18 7 196776.0 
20 18 8 219768.0 
20 18 9 291600.00000000006 
20 18 10 287544.0 
20 18 11 303912.00000000006 
20 18 12 350472.00000000006 
20 18 13 386520.0 
20 18 14 410208.00000000006 
20 18 15 405024.0000000001 
20 18 16 481056.00000000006 
20 18 17 505872.00000000006 
20 18 18 535152.0000000001 
20 19 1 23694.0 
20 19 2 64200.00000000001 
20 19 3 72024.0 
20 19 4 118968.0 
20 19 5 157560.00000000003 
20 19 6 168984.0 
20 19 7 196080.00000000006 
20 19 8 218352.00000000003 
20 19 9 288648.00000000006 
20 19 10 283776.0 
20 19 11 302856.00000000006 
20 19 12 345312.0 
20 19 13 381840.00000000006 
20 19 14 407688.00000000006 
20 19 15 400728.00000000006 
20 19 16 477576.00000000006 
20 19 17 501168.0 
20 19 18 528816.0000000001 
20 19 19 526320.0000000001 
20 20 1 36336.0 
20 20 2 71328.0 
20 20 3 79488.0 
20 20 4 130416.0 
20 20 5 173376.00000000003 
20 20 6 185184.00000000003 
20 20 7 213936.00000000006 
20 20 8 239664.00000000006 
20 20 9 318816.0 
20 20 10 311112.00000000006 
20 20 11 330552.0000000001 
20 20 12 380136.00000000006 
20 20 13 420744.0000000001 
20 20 14 446496.00000000006 
20 20 15 439488.0000000001 
20 20 16 525696.0000000001 
20 20 17 551088.0000000001 
20 20 18 581448.0000000001 
20 20 19 574272.0000000001 
20 20 20 635904.0000000001 
21 11 10 103890.0 
21 11 11 186744.0 
21 12 9 109598.00000000001 
21 12 10 199776.0 
21 12 11 214920.00000000003 
21 12 12 246000.0 
21 13 8 88962.0 
21 13 9 224208.0 
21 13 10 223752.0 
21 13 11 236904.0 
21 13 12 273984.00000000006 
21 13 13 302039.99999999994 
21 14 7 92570.0 
21 14 8 180480.00000000003 
21 14 9 241920.00000000006 
21 14 10 238776.00000000003 
21 14 11 253944.0 
21 14 12 289920.00000000006 
21 14 13 320376.00000000006 
21 14 14 341544.00000000006 
21 15 6 79782.0 
21 15 7 158208.0 
21 15 8 180336.00000000006 
21 15 9 238224.00000000006 
21 15 10 233832.00000000006 
21 15 11 248952.00000000006 
21 15 12 284880.00000000006 
21 15 13 315768.00000000006 
21 15 14 336600.00000000006 
21 15 15 329592.00000000006 
21 16 5 84062.0 
21 16 6 164532.0 
21 16 7 191976.0 
21 16 8 214536.00000000003 
21 16 9 284808.0 
21 16 10 280200.0 
21 16 11 298224.00000000006 
21 16 12 339792.00000000006 
21 16 13 376656.0 
21 16 14 400152.0000000001 
21 16 15 394896.0 
21 16 16 469320.0000000001 
21 17 4 65058.000000000015 
21 17 5 160200.00000000003 
21 17 6 173376.0 
21 17 7 202968.0 
21 17 8 224184.0 
21 17 9 298272.0 
21 17 10 292296.00000000006 
21 17 11 311880.0000000001 
21 17 12 356808.0 
21 17 13 394464.00000000006 
21 17 14 421176.0000000001 
21 17 15 411624.0 
21 17 16 494016.0000000001 
21 17 17 516312.0000000001 
21 18 3 48498.0 
21 18 4 127320.0 
21 18 5 171888.00000000003 
21 18 6 184728.00000000003 
21 18 7 213072.00000000003 
21 18 8 237192.0 
21 18 9 315048.00000000006 
21 18 10 309216.00000000006 
21 18 11 329712.0 
21 18 12 376176.0 
21 18 13 417840.00000000006 
21 18 14 443808.0 
21 18 15 436992.00000000006 
21 18 16 520512.0 
21 18 17 547728.0000000001 
21 18 18 575304.0000000001 
21 19 2 46574.0 
21 19 3 77400.0 
21 19 4 129240.0 
21 19 5 170592.00000000003 
21 19 6 182592.0 
21 19 7 209376.0 
21 19 8 235296.00000000003 
21 19 9 313488.00000000006 
21 19 10 306600.0 
21 19 11 327048.0 
21 19 12 373032.0 
21 19 13 413688.00000000006 
21 19 14 440160.0000000001 
21 19 15 431304.0000000001 
21 19 16 517944.0 
21 19 17 539688.0000000001 
21 19 18 573240.0000000001 
21 19 19 566760.0 
21 20 1 26730.0 
21 20 2 75480.00000000001 
21 20 3 84840.0 
21 20 4 142080.00000000003 
21 20 5 187032.0 
21 20 6 200520.0 
21 20 7 232680.0 
21 20 8 257592.0 
21 20 9 343248.0 
21 20 10 336984.0 
21 20 11 359808.00000000006 
21 20 12 410880.0 
21 20 13 454152.00000000006 
21 20 14 484224.00000000006 
21 20 15 475296.0000000001 
21 20 16 568320.0000000002 
21 20 17 593520.0 
21 20 18 627432.0 
21 20 19 624744.0000000001 
21 20 20 682464.0000000001 
21 21 1 42696.0 
21 21 2 83136.0 
21 21 3 92928.0 
21 21 4 151512.0 
21 21 5 203616.0 
21 21 6 214752.0 
21 21 7 250968.0 
21 21 8 279600.00000000006 
21 21 9 370176.00000000006 
21 21 10 364560.00000000006 
21 21 11 386256.00000000006 
21 21 12 441888.00000000006 
21 21 13 491832.00000000006 
21 21 14 523152.0 
21 21 15 511920.00000000006 
21 21 16 610872.0000000001 
21 21 17 642840.0000000001 
21 21 18 680160.0000000002 
21 21 19 670608.0 
21 21 20 737904.0 
21 21 21 803736.0000000002 
